,(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters,scores,anomaly,warning
4103,100,0,2.5,8,1.2,1,0,0,0.232931688,0,No issues detected
4104,100,0,0,4,0.99,1,2,0,0.23213103,0,No issues detected
4105,100,0,19.43,6.25,0.92,0.8,0,0,0.210392128,0,No issues detected
4106,100,0,5.71,1,1,1,7,0,0.225473684,0,No issues detected
4107,100,0,5.71,1,1,1,7,0,0.225473684,0,No issues detected
4108,100,0,3.81,23.38,1,4,0,0,0.204911319,0,No issues detected
4109,100,0,2.17,22,1,1,0,0,0.231963189,0,No issues detected
4110,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
4111,100,0,0.01,1,0.99,1,0,0,0.234998342,0,No issues detected
4112,100,0,0.01,1,0.99,1,0,0,0.234998342,0,No issues detected
4113,100,0,1.5,2,1.11,2.5,0,0,0.215940651,0,No issues detected
4114,100,0,0,4,0.99,1,2,0,0.23213103,0,No issues detected
4115,100,0,0,2,1,1,2,0,0.231884237,0,No issues detected
4116,100,0,68,21.13,0.57,0.88,0,0,0.124076285,0,No issues detected
4117,100,0,28.38,15.56,1.14,0.97,0,0,0.191969366,0,No issues detected
4118,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4119,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4120,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4121,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4122,100,0,0,0,0.84,0.56,0,0,0.228190136,0,No issues detected
4123,100,0,0,0,0.89,0.63,0,0,0.23000265,0,No issues detected
4124,100,10,5.29,16,1.08,-3,1,0,0.133472044,0,No issues detected
4125,100,45,4.17,74.5,1,-0.67,0,0,0.101797148,0,No issues detected
4126,93.33,35,5,240,1.38,-2,0,3,0.003361367,0,No issues detected
4127,99.12,3,23.32,1,0.96,1,0,0,0.198466006,0,No issues detected
4128,99.12,3,30.87,1,1.06,1,0,0,0.174159275,0,No issues detected
4129,100,13,7.53,30,1.18,2,2,0,0.193560936,0,No issues detected
4130,100,0,6.56,36,1.19,-1,0,0,0.191063714,0,No issues detected
4131,100,4,4.43,20,1.08,1,0,0,0.228393442,0,No issues detected
4132,100,0,0,0,0.89,1,0,0,0.234269658,0,No issues detected
4133,100,0,0,0,1.12,2,0,0,0.225225903,0,No issues detected
4134,100,0,7.2,10,1,1,0,0,0.232008644,0,No issues detected
4135,100,0,16.59,3.57,0.84,0.78,0,0,0.214020551,0,No issues detected
4136,100,0,25.31,23.33,0.7,0.6,0,0,0.19812866,0,No issues detected
4137,100,0,12.77,21.5,0.9,0.8,0,0,0.221965504,0,No issues detected
4138,100,14,3.07,400,1.07,1,1,3,0.044290249,0,No issues detected
4139,100,45,7.96,416,0.91,-1,0,3,-0.017279103,1,No issues detected
4140,93.4,32,4.31,93.33,1.12,-1.2,0,0,0.071029882,0,No issues detected
4141,0,49,5.61,53.33,0.9,-1.71,0,0,-0.138748368,1,No issues detected
4142,100,0,0.01,1,0.96,1,0,0,0.235310321,0,No issues detected
4143,100,1,0,10,0.99,1,0,0,0.2316244,0,No issues detected
4144,100,1,0,10,1,1,0,0,0.2316244,0,No issues detected
4145,100,2,0,4,0.99,1,0,0,0.229603326,0,No issues detected
4146,100,0,1.46,1.46,1.02,1.01,0,0,0.234522185,0,No issues detected
4147,100,10,8.01,50.91,1.09,2.2,11,0,0.162551222,0,No issues detected
4148,100,6,4.79,112,1.04,2.5,5,3,0.150805176,0,No issues detected
4149,100,0,0.01,1,1.02,1,0,0,0.233772734,0,No issues detected
4150,100,0,2.18,499,0.96,0.33,0,3,0.055793939,0,No issues detected
4151,95.7,20,20.11,8.72,0.91,0.94,0,0,0.167100212,0,No issues detected
4152,100,0,10.39,10.39,1,1,0,0,0.227326568,0,No issues detected
4153,100,0,10.85,10.85,1,1,0,0,0.227326568,0,No issues detected
4154,100,0,8.57,0,1,1,0,0,0.232913327,0,No issues detected
4155,100,0,0,4,1,1,2,0,0.23213103,0,No issues detected
4156,100,0,1.74,2.03,1,1,0,0,0.235055743,0,No issues detected
4157,100,0,9.29,9.29,1,1,0,0,0.230539462,0,No issues detected
4158,100,0,6.42,6.22,1,1,0,0,0.233033518,0,No issues detected
4159,100,9,2.47,400,1.01,1,1,3,0.056329209,0,No issues detected
4160,100,0,5.6,560,1,1,1,3,0.052652258,0,No issues detected
4161,100,0,0.01,1,1.03,1,0,0,0.233772734,0,No issues detected
4162,100,0,2.34,10,1,2,0,0,0.22380524,0,No issues detected
4163,100,0,2.6,29,1,1,0,0,0.233556435,0,No issues detected
4164,100,0,2.41,2.41,1.29,1.29,0,0,0.225531886,0,No issues detected
4165,100,0,9.67,1,-3,1,0,0,0.189210545,0,No issues detected
4166,100,0,30.13,18.13,1.6,1.15,0,0,0.176698067,0,No issues detected
4167,100,0,18.7,8.58,1.2,1.2,0,0,0.211626981,0,No issues detected
4168,100,0,10.2,13.97,1.7,1,0,0,0.218914265,0,No issues detected
4169,100,0,20.35,19.31,1.44,1.14,0,0,0.208186612,0,No issues detected
4170,100,0,2.05,2.05,1.01,1.01,0,0,0.234703768,0,No issues detected
4171,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4172,50,33,5.15,47.4,1.03,-1.67,1,0,-0.052223902,1,No issues detected
4173,0,32,5.58,80.06,1.06,-0.89,2,0,-0.071531087,1,No issues detected
4174,100,8,10.98,69.88,1.21,1.6,8,0,0.178277069,0,No issues detected
4175,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4176,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4177,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4178,100,1,8.6,18.39,0.93,0.9,1,0,0.224772434,0,No issues detected
4179,100,0,3.23,3.23,1.03,1.03,0,0,0.232657449,0,No issues detected
4180,100,0,3.29,3.29,1.04,1.04,0,0,0.232657449,0,No issues detected
4181,100,0,4.2,4.2,0.96,0.96,0,0,0.235383538,0,No issues detected
4182,100,0,8.79,1,0.71,1,2,0,0.230266076,0,No issues detected
4183,100,0,10,1,0.47,1,2,0,0.222690565,0,No issues detected
4184,100,0,25.65,311,0.88,1,0,3,0.064561233,0,No issues detected
4185,100,0,2.03,1.09,1,1,1,0,0.234018976,0,No issues detected
4186,100,0,1.95,1,1,1,1,0,0.234018976,0,No issues detected
4187,100,0,7.94,1,0.56,1,2.01,0,0.231086505,0,No issues detected
4188,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4189,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
4190,100,0,27.37,21.5,0.73,0.57,0,0,0.188410775,0,No issues detected
4191,100,2,0,4,0.99,1,0,0,0.229603326,0,No issues detected
4192,100,0,2,1.5,1,1,0,0,0.234583343,0,No issues detected
4193,100,0,4.48,19.37,1.11,1.73,0,0,0.229494254,0,No issues detected
4194,100,0,113.5,39,1,1,0,0,0.10354422,0,No issues detected
4195,100,0,3.39,1,1.48,-1,0,0,0.196687197,0,No issues detected
4196,100,0,12.69,25.83,0.89,0.92,0,0,0.22192729,0,No issues detected
4197,100,0,4.4,30.29,0.92,1,0,0,0.235023813,0,No issues detected
4198,100,0,6.75,12.6,0.91,0.91,0,0,0.230643855,0,No issues detected
4199,100,0,32.67,19.2,1.07,0.71,0,0,0.182863887,0,No issues detected
4200,100,0,86,40,8,1,0,0,0.032792873,0,No issues detected
4201,100,0,18,16,1.15,-0.67,0,0,0.18907223,0,No issues detected
4202,100,0,23.06,107.15,1.13,1.63,16,3,0.12070029,0,No issues detected
4203,100,0,0.86,8,0.34,0.11,0,0,0.205342395,0,No issues detected
4204,97.67,0,7.74,1,1.04,1,0,0,0.222457216,0,No issues detected
4205,100,0,12.31,30,1,1,0,0,0.22769084,0,No issues detected
4206,100,0,2.5,5,1,0.83,0,0,0.230681574,0,No issues detected
4207,100,0,2.5,5,1,0.83,0,0,0.230681574,0,No issues detected
4208,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4209,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4210,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4211,100,0,4.84,29.65,1.22,5.67,0,0,0.183100405,0,No issues detected
4212,100,1,0,4,1,1,0,0,0.232537629,0,No issues detected
4213,100,0,2.15,10,1,1,0,0,0.234832076,0,No issues detected
4214,95.71,9,18.02,12.98,1,0.94,0,0,0.184996584,0,No issues detected
4215,100,0,6,4,1,1,0,0,0.234068271,0,No issues detected
4216,100,0,5.58,18,1.01,1.83,0,0,0.22576519,0,No issues detected
4217,100,0,1.2,1.2,1,1,0,0,0.235254596,0,No issues detected
4218,100,0,2.03,1.09,1,1,1,0,0.234018976,0,No issues detected
4219,100,0,2.03,1.09,1,1,1,0,0.234018976,0,No issues detected
4220,100,0,25.56,12.5,0.84,0.8,0,0,0.203438056,0,No issues detected
4221,100,0,70,28.67,0.7,0.6,0,0,0.117612329,0,No issues detected
4222,100,0,3.33,3.33,1,1,0,0,0.233467613,0,No issues detected
4223,100,0,14.46,36,0.99,-0.33,0,0,0.201371373,0,No issues detected
4224,100,0,11.29,41.43,1,1.4,0,0,0.22400563,0,No issues detected
4225,105.56,9,4.08,29,1.04,0.5,0,0,0.185530319,0,No issues detected
4226,100,2,4.49,46,0.99,1,0,0,0.222725118,0,No issues detected
4227,100,69,40,8,0.53,1.27,102,0,-0.037117922,1,No issues detected
4228,100,7,1.32,80,0.97,1,7,0,0.189823063,0,No issues detected
4229,99.25,1,5.76,5.78,0.97,0.97,1,0,0.22913493,0,No issues detected
4230,100,13,7.18,140,1.01,1.33,4,3,0.135959093,0,No issues detected
4231,100,20,4.78,186.67,1.09,1,3,3,0.112343397,0,No issues detected
4232,100,1,8.13,9.78,1,1,1,0,0.22764246,0,No issues detected
4233,90,0,6.3,1.78,0.99,1.67,0,0,0.180495586,0,No issues detected
4234,100,0,0.62,0.5,1.07,0.94,0,0,0.232974268,0,No issues detected
4235,100,0,4.55,88,1.17,0.6,0,0,0.202276746,0,No issues detected
4236,100,0,3.57,16.73,1,1.1,0,0,0.231986732,0,No issues detected
4237,100,0,0,0,0.69,1.14,0,0,0.230853773,0,No issues detected
4238,100,0,0,0,0.86,0.53,0,0,0.22573583,0,No issues detected
4239,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4240,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4241,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4242,100,0,21.61,210,1,-0.04,0,3,0.110531864,0,No issues detected
4243,95.65,45,5.55,17.75,1.03,0.83,0,0,0.142590667,0,No issues detected
4244,100,0,0,0,1.02,2.29,0,0,0.218030913,0,No issues detected
4245,100,0,0,5.48,1.07,0.18,0,0,0.222794059,0,No issues detected
4246,100,0,2.07,118,1,1,0,3,0.199874276,0,No issues detected
4247,100,0,1.61,19.88,1,1,0,0,0.230423266,0,No issues detected
4248,90,0,6.71,1.78,1.21,1.67,0,0,0.179943605,0,No issues detected
4249,100,0,4.28,190,1.05,0.44,0,3,0.141747534,0,No issues detected
4250,100,0,3.57,15.27,1,1.1,0,0,0.23219773,0,No issues detected
4251,100,0,18.75,22,0.68,0.67,0,0,0.211805522,0,No issues detected
4252,100,0,20,12.5,0.26,0.47,0,0,0.197937885,0,No issues detected
4253,100,0,24,24,1,1,5,0,0.200881879,0,No issues detected
4254,100,0,0,0,1.03,0.5,0,0,0.226747586,0,No issues detected
4255,100,0,0,0,1.13,1,0,0,0.235628216,0,No issues detected
4256,100,0,6.63,22.16,0.92,1,0,0,0.229783864,0,No issues detected
4257,100,0,1.78,1.76,1.03,1,0,0,0.235055743,0,No issues detected
4258,100,0,1.71,1.76,1.03,1,0,0,0.235055743,0,No issues detected
4259,100,1,10,24,1,1,1,0,0.225214912,0,No issues detected
4260,100,1,0.88,30,1,2,1,0,0.217671598,0,No issues detected
4261,100,0,2.66,64.39,1.02,1.22,0,0,0.223131349,0,No issues detected
4262,100,0,31.36,30,2.75,3,0,0,0.123888012,0,No issues detected
4263,100,0,7,7,1,1,0,0,0.23292075,0,No issues detected
4264,100,0,1.8,1,1,1,0,0,0.235345976,0,No issues detected
4265,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4266,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4267,100,15,8.92,20,1,1,0,0,0.206099634,0,No issues detected
4268,95.65,0,0,0,1.07,1.25,0,0,0.209738816,0,No issues detected
4269,100,0,2.89,600.2,1.09,1,0,1,0.055801783,0,Your ARE-P values look high as compared to normal (atleast 20 times higher)
4270,100,0,2.61,249,0.97,1,0,3,0.118530109,0,No issues detected
4271,100,0,37.14,5,1,1,0,0,0.178158562,0,No issues detected
4272,100,0,1.17,1.17,1,1,0,0,0.235254596,0,No issues detected
4273,100,0,15.27,0,0.38,1,2,0,0.215264131,0,No issues detected
4274,100,0,2.6,0,1.66,1,2,0,0.225624189,0,No issues detected
4275,95.83,8,19.76,15.2,1,1.09,0,0,0.17912169,0,No issues detected
4276,100,0,2,4,1,1,0,0,0.235275325,0,No issues detected
4277,100,0,5.54,39.16,1.07,0.75,0,0,0.228479306,0,No issues detected
4278,100,0,5.45,39.84,1.12,0.97,0,0,0.229714184,0,No issues detected
4279,100,0,8.3,30.86,1,0.7,0,0,0.228439507,0,No issues detected
4280,100,0,2.03,1.11,1,1,1,0,0.234018976,0,No issues detected
4281,100,0,0.59,0.5,0.97,1,0,0,0.233445206,0,No issues detected
4282,100,0,0.9,1,0.99,1,0,0,0.234285652,0,No issues detected
4283,100,0,0,0,0.94,1,0,0,0.234269658,0,No issues detected
4284,100,0,115.75,20,0.8,0.6,0,0,0.089867433,0,No issues detected
4285,100,0,24.37,15,1.27,0.6,0,0,0.198385051,0,No issues detected
4286,100,0,29,8.8,0.65,1,0,0,0.193329343,0,No issues detected
4287,100,0,32.5,14.33,0.84,0.6,0,0,0.179600975,0,No issues detected
4288,100,0,2.3,10.95,1,1,0,0,0.235134057,0,No issues detected
4289,100,0,1,1,1.34,1.34,0,0,0.227558055,0,No issues detected
4290,100,0,37.6,103.33,0.89,1,0,0,0.146728149,0,No issues detected
4291,100,0,9.37,6.67,1.08,1,0,0,0.232494005,0,No issues detected
4292,100,0,5.22,12,0.93,1,0,0,0.232499797,0,No issues detected
4293,100,0,3.9,30.29,0.91,1,0,0,0.232455665,0,No issues detected
4294,100,0,6.93,30,0.96,1,0,0,0.230369931,0,No issues detected
4295,100,0,7.2,26,0.9,0.92,0,0,0.226547652,0,No issues detected
4296,100,0,1,1,1.34,1.34,0,0,0.227558055,0,No issues detected
4297,100,0,1,1,1.23,1.28,0,0,0.228188441,0,No issues detected
4298,100,0,2.25,31.33,1,1,0,0,0.23380104,0,No issues detected
4299,100,0,25.65,311,0.88,1,0,3,0.064561233,0,No issues detected
4300,100,0,3.95,26.71,0.89,1,0,0,0.232525492,0,No issues detected
4301,100,0,0.77,1.5,1,1,0,0,0.234204062,0,No issues detected
4302,100,0,0.01,0,1.24,0.17,0,0,0.222444936,0,No issues detected
4303,100,0,6.79,1,0.9,1,0,0,0.232197764,0,No issues detected
4304,100,0,29.29,310,0.88,1,0,3,0.053830147,0,No issues detected
4305,100,0,12.79,49,0.83,1.33,0,0,0.21781366,0,No issues detected
4306,90.36,8,4.23,39.57,2.8,2.33,1,0,0.115039252,0,No issues detected
4307,100,14,2.67,40.63,1,1.14,10,0,0.184265823,0,No issues detected
4308,100,0,4.94,0,-0.74,1,0,0,0.213350651,0,No issues detected
4309,100,0,45.64,70.7,0.79,1,10,0,0.121482233,0,No issues detected
4310,100,0,94.38,41.5,0.89,1,0,0,0.12287483,0,No issues detected
4311,100,0,26.92,114,0.99,0.5,9,3,0.120264098,0,No issues detected
4312,100,0,4.23,27,0.94,0.97,0,0,0.232314716,0,No issues detected
4313,100,0,3.75,30.29,0.95,1,0,0,0.232455665,0,No issues detected
4314,100,0,7.2,26,0.9,0.92,0,0,0.226547652,0,No issues detected
4315,100,0,8.8,4,1,1,1,0,0.231079644,0,No issues detected
4316,100,0,8.4,3,1,1,1,0,0.230329345,0,No issues detected
4317,100,0,1.13,4.67,1.14,1,0,0,0.233865381,0,No issues detected
4318,100,0,24,24,1,1,5,0,0.200881879,0,No issues detected
4319,100,0,1.3,5.25,228,2,0,0,-0.008803526,1,No issues detected
4320,100,0,0.83,4.17,240,6,0,0,-0.110891334,1,No issues detected
4321,100,0,37.42,106.25,0.77,0.67,17,3,0.085504294,0,No issues detected
4322,100,0,27.52,150,1.14,0.45,3,3,0.110005483,0,No issues detected
4323,100,0,38.17,44,4,2,0,0,0.095816199,0,No issues detected
4324,100,0,3.78,3.78,1,1,1,0,0.232218385,0,No issues detected
4325,100,0,6.16,4.83,1,-1.5,3,0,0.177697494,0,No issues detected
4326,97.37,1,1.65,4,0.66,0.75,0,0,0.218966399,0,No issues detected
4327,97.06,1,5.2,8.67,0.81,0.75,0,0,0.220584935,0,No issues detected
4328,100,0,2.36,1.36,1,1,0,0,0.233574021,0,No issues detected
4329,100,0,2.29,2.29,1,1,0,0,0.235044976,0,No issues detected
4330,100,1,9.6,12,1,1,1,0,0.226806293,0,No issues detected
4331,100,0,0.45,4.67,1.05,1,0,0,0.232607276,0,No issues detected
4332,100,0,1.67,4.67,0.83,1,0,0,0.233678664,0,No issues detected
4333,100,0,1.33,5,71.67,1,0,0,0.023796791,0,No issues detected
4334,100,0,0.52,4.8,205.33,5,0,0,-0.041217911,1,No issues detected
4335,90,0,6.3,1.78,0.99,1.67,0,0,0.180495586,0,No issues detected
4336,90,0,6.71,1.78,0.94,1.67,0,0,0.179741995,0,No issues detected
4337,81.82,0,4.77,13.82,1.26,1.16,0,0,0.160968443,0,No issues detected
4338,100,0,124.86,278.54,0.94,1.08,0,3,-0.010358323,1,No issues detected
4339,100,0,98.39,122.54,0.82,1.26,0,3,0.080080713,0,No issues detected
4340,100,0,105.15,24,1,1,0,0,0.11371057,0,No issues detected
4341,100,0,0.76,10.67,0.89,1,0,0,0.231173325,0,No issues detected
4342,100,0,2.99,301.4,0.97,2.5,0,3,0.066678261,0,No issues detected
4343,98.29,29,17.07,7.26,0.96,1.05,0,0,0.150563643,0,No issues detected
4344,96.4,5,20.47,6.44,1.04,1.31,0,0,0.184149624,0,No issues detected
4345,98.14,12,14.88,13.84,0.97,0.92,0,0,0.196407146,0,No issues detected
4346,100,0,6,4,1,1,0,0,0.234068271,0,No issues detected
4347,100,0,0,0,0.73,0.13,0,0,0.21908123,0,No issues detected
4348,100,1,4.4,24,0.83,1,1,0,0.230857523,0,No issues detected
4349,100,1,0,10,1,1,0,0,0.2316244,0,No issues detected
4350,100,0,3.5,5.59,1,1,0,0,0.234504904,0,No issues detected
4351,100,0,3.83,7.66,1,1,0,0,0.234757588,0,No issues detected
4352,100,0,1,2,1,1,0,0,0.235254596,0,No issues detected
4353,100,0,9.5,30,0.82,1,0,0,0.230679146,0,No issues detected
4354,100,0,6,4,1,1,0,0,0.234068271,0,No issues detected
4355,100,0,12.07,12.07,1,1,0,0,0.226692885,0,No issues detected
4356,100,0,11.43,11.25,1.4,2,0,0,0.215022657,0,No issues detected
4357,100,1,133.17,29,1,0.5,1,0,0.071785066,0,No issues detected
4358,100,1,0.57,10,1,1,1,0,0.230317233,0,No issues detected
4359,96.26,10,17.34,20.6,0.99,0.88,0,0,0.18557184,0,No issues detected
4360,96.71,6,10.33,15.66,1,0.95,0,0,0.205858463,0,No issues detected
4361,100,0,1.5,4,2,1,0,0,0.219865773,0,No issues detected
4362,100,0,1.5,4,2,1,0,0,0.219865773,0,No issues detected
4363,100,0,1.81,14.06,1,1,0,0,0.235352308,0,No issues detected
4364,100,0,11.43,11.25,1.4,2,0,0,0.215022657,0,No issues detected
4365,100,0,6.5,39.29,1.5,1.17,0,0,0.222648915,0,No issues detected
4366,100,0,1,1,1.23,1.28,0,0,0.228188441,0,No issues detected
4367,100,0,1.85,28,1,1,0,0,0.233337547,0,No issues detected
4368,100,0,5.54,39.16,1.07,0.75,0,0,0.228479306,0,No issues detected
4369,100,0,6,4,1,1,0,0,0.234068271,0,No issues detected
4370,100,0,3.87,2.86,1.41,1.17,0,0,0.22795211,0,No issues detected
4371,100,0,0.7,5,356,1.67,0,0,-0.017052452,1,No issues detected
4372,100,0,0.5,2,635,15,0,0,-0.17064032,1,No issues detected
4373,100,0,2.45,1.45,1,1,0,0,0.233343329,0,No issues detected
4374,100,1,1.25,5.5,1.6,1,0,0,0.224288201,0,No issues detected
4375,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4376,100,0,11.85,143,1,-0.04,0,3,0.157433306,0,No issues detected
4377,100,0,12.25,280,1.08,-0.04,0,3,0.07839634,0,No issues detected
4378,81.82,0,5.85,13.82,0.95,1.16,0,0,0.159033773,0,No issues detected
4379,100,18,8.93,39.2,1.05,1.25,0,0,0.195105975,0,No issues detected
4380,100,5,9.77,31.67,0.97,0.23,0,0,0.210429299,0,No issues detected
4381,100,0,37.54,50,-0.38,1,0,0,0.158375046,0,No issues detected
4382,100,1,1,1,-1,-1,1,0,0.171453692,0,No issues detected
4383,99.75,1,1.91,3,1,1,1,0,0.227763241,0,No issues detected
4384,99.75,0,2,3,1,1,0,0,0.229847544,0,No issues detected
4385,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
4386,100,0,6.79,80,1.17,2,0,0,0.201853917,0,No issues detected
4387,93.33,1,4,53,0.89,0.35,0,0,0.184899879,0,No issues detected
4388,100,3,11.25,3.05,1.33,1,3,0,0.215899326,0,No issues detected
4389,100,0,5,4,1,1,0,0,0.235096032,0,No issues detected
4390,100,3,8.83,2,1,1,2,0,0.222540581,0,No issues detected
4391,100,1,5.13,24,1,1,1,0,0.230077114,0,No issues detected
4392,100,0,5.75,440,0.98,0.5,0,3,0.065545476,0,No issues detected
4393,100,0,0,0,0.95,0.08,0,0,0.217379007,0,No issues detected
4394,100,12,10.18,20,1,1,0,0,0.209612411,0,No issues detected
4395,100,1,0.88,30,1,2,1,0,0.217671598,0,No issues detected
4396,100,0,8.3,30.86,1,0.7,0,0,0.228439507,0,No issues detected
4397,100,0,5.6,5.79,1.02,0.88,0,0,0.231675193,0,No issues detected
4398,100,0,14.27,20,0.95,1,0,0,0.223211571,0,No issues detected
4399,100,0,5.78,37.93,0.97,0.94,0,0,0.23016757,0,No issues detected
4400,96.61,0,2,8,1.07,0.5,0,0,0.212874691,0,No issues detected
4401,100,0,4,8,1,1,0,0,0.234826898,0,No issues detected
4402,100,4,4.53,21.33,1,-0.6,2,0,0.193575762,0,No issues detected
4403,100,0,1.09,0.56,0.89,0.9,0,0,0.232755227,0,No issues detected
4404,100,0,0.71,1,1,1,0,0,0.234285652,0,No issues detected
4405,100,0,75,100,1.33,1,0,3,0.1068478,0,No issues detected
4406,100,0,2.25,6,1.21,1,1,0,0.232291681,0,No issues detected
4407,100,0,11.38,35,1.09,1,2,0,0.225182894,0,No issues detected
4408,100,0,11.52,35,0.95,1,0,0,0.225992851,0,No issues detected
4409,100,0,8.75,1,0.5,1,0,0,0.228035957,0,No issues detected
4410,100,0,8.75,1,0.5,1,0,0,0.228035957,0,No issues detected
4411,100,0,0.99,1,1.25,1.31,0,0,0.228188441,0,No issues detected
4412,100,0,1.19,5,1.08,1,4,0,0.229103233,0,No issues detected
4413,100,1,5.01,34,0.99,-3,2,0,0.158383572,0,No issues detected
4414,100,1,5.82,17.33,0.99,-1,2,0,0.189643745,0,No issues detected
4415,95,9,5.58,4.67,0.83,1,0,0,0.192780252,0,No issues detected
4416,100,0,8,2.94,1,1,0,0,0.231310253,0,No issues detected
4417,90.91,5,31.5,39.57,-1.67,2.33,0,0,0.084437042,0,No issues detected
4418,100,0,2.53,35.5,1.03,1,0,0,0.231028611,0,No issues detected
4419,90,0,6.71,1.78,1.12,1.67,0,0,0.180936424,0,No issues detected
4420,81.82,0,4.65,13.82,1.29,1.16,0,0,0.159070357,0,No issues detected
4421,100,0,6.6,54.3,1.06,1.38,21,0,0.17560505,0,No issues detected
4422,100,0,5.98,89.14,0.97,0.64,8,0,0.188071141,0,No issues detected
4423,100,0,8.42,89.41,1.01,1,2,0,0.203421556,0,No issues detected
4424,100,0,3.31,24,1,1.03,3,0,0.229355366,0,No issues detected
4425,100,0,1.35,90.75,1.04,1.75,0,0,0.204123134,0,No issues detected
4426,93.18,0,3.97,0,32.33,3,0,0,0.015932619,0,No issues detected
4427,100,14,2.67,40.63,1,1.14,20,0,0.158290639,0,No issues detected
4428,100,17,2.67,40.63,1,1.14,20,0,0.155970711,0,No issues detected
4429,100,0,0.56,10.67,0.89,1,0,0,0.231173325,0,No issues detected
4430,100,0,4.3,84,1,0.56,0,0,0.205272953,0,No issues detected
4431,100,0,0,0,0.85,0.18,0,0,0.222638089,0,No issues detected
